REC,RIA_RTE_ID,FRM_DFO,TO_DFO,HWY,HSYS,HNUM,DI,CO,CITY,RU,F_SYSTEM,SPD_MAX,HP_MED_W,NUM_LANES,SUR_W,ADT_YEAR,ADT_CUR,ADT_ADJ,TRK_AADT_PCT,AADT_TRUCKS,LANE_WIDTH,LEN_SEC,LN_MILES,DVMT,DTRKVMT,HY_1,HY_2,HY_3,HY_4
1,SH0071-KG,127.444,127.499,SH0071,SH,71,14,227,2100,4,2,65,62,6,72,2019,70740,70740,6.2,4407,12,0.055,0.33,3890.7,242.385,70740,69155,69155,58251
1,SH0071-KG,123.506,123.62799999999999,SH0071,SH,71,14,227,2100,4,2,70,32,6,72,2019,122565,122565,5.0,6083,12,0.122,0.732,14952.93,742.1260000000001,122565,120980,120980,105014
1,SH0071-KG,131.137,131.143,SH0071,SH,71,14,227,0,4,3,65,406,6,102,2019,53382,53382,8.0,4289,12,0.006,0.036000000000000004,320.29200000000003,25.734,53382,50198,47276,50716
1,SH0071-KG,111.74799999999999,111.75299999999999,SH0071,SH,71,14,227,0,4,3,60,5,4,44,2019,50949,50949,3.1,1558,11,0.005,0.02,254.745,7.79,50310,46304,46390,40345
1,SH0071-KG,132.08,132.099,SH0071,SH,71,14,227,0,4,3,65,6,4,72,2019,53382,53382,8.0,4289,12,0.019,0.076,1014.258,81.491,53382,50198,47276,50716
1,SH0071-KG,111.913,111.916,SH0071,SH,71,14,227,0,4,3,60,5,4,44,2019,50949,50949,3.1,1558,11,0.003,0.012,152.847,4.6739999999999995,50310,46304,46390,40345
1,SH0071-KG,130.356,130.572,SH0071,SH,71,14,227,2100,4,3,65,240,6,72,2019,60929,60929,6.7,4090,12,0.21600000000000003,1.296,13160.663999999999,883.44,60929,53447,57361,57567
1,SH0071-KG,127.33200000000001,127.365,SH0071,SH,71,14,227,2100,4,2,65,62,6,72,2019,70740,70740,6.2,4407,12,0.033,0.198,2334.42,145.431,70740,69155,69155,58251
1,SH0071-KG,132.366,132.465,SH0071,SH,71,14,227,0,4,3,70,44,4,70,2019,53382,53382,8.0,4289,12,0.099,0.396,5284.818,424.611,53382,50198,47276,50716
1,SH0071-KG,123.664,123.68299999999999,SH0071,SH,71,14,227,2100,4,2,70,52,6,72,2019,122565,122565,5.0,6083,12,0.019,0.114,2328.735,115.57700000000001,122565,120980,120980,105014
1,SH0071-KG,129.239,129.295,SH0071,SH,71,14,227,2100,4,2,65,12,5,92,2019,66025,66025,6.4,4253,12,0.055999999999999994,0.28,3697.4,238.168,66025,66265,62162,62382
1,SH0071-KG,103.29799999999999,103.31,SH0071,SH,71,14,227,0,1,3,55,5,4,62,2019,39293,39293,3.3,1296,15,0.012,0.048,471.51599999999996,15.552,37755,33346,33551,29420
1,SH0071-KG,109.665,109.81200000000001,SH0071,SH,71,14,227,3330,4,3,50,8,4,62,2019,50949,50949,3.1,1558,15,0.147,0.588,7489.503000000001,229.02599999999998,50310,46304,46390,40345
1,SH0071-KG,128.658,128.719,SH0071,SH,71,14,227,2100,4,2,65,40,7,98,2019,95090,95090,5.5,5192,12,0.061,0.42700000000000005,5800.49,316.712,95090,82989,83332,79197
1,SH0071-KG,99.90700000000001,99.946,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.039,0.156,1532.4270000000001,50.544,37755,33346,33551,29420
1,SH0071-KG,115.419,115.426,SH0071,SH,71,14,227,2100,4,3,45,0,4,52,2019,31982,31982,3.6,1139,13,0.006999999999999999,0.027999999999999997,223.87400000000002,7.973,34138,27970,32221,28893
1,SH0071-KG,128.928,129.024,SH0071,SH,71,14,227,2100,4,2,65,12,6,88,2019,95090,95090,5.5,5192,12,0.096,0.5760000000000001,9128.64,498.43199999999996,95090,82989,83332,79197
1,SH0071-KG,101.439,101.456,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.017,0.068,667.9810000000001,22.031999999999996,37755,33346,33551,29420
1,SH0071-KG,94.147,95.70200000000001,SH0071,SH,71,14,227,0,1,3,65,6,4,48,2019,13374,13374,5.6,744,12,1.555,6.22,20796.57,1156.92,13122,12039,11553,9331
1,SH0071-KG,115.36,115.419,SH0071,SH,71,14,227,2100,4,3,45,0,4,52,2019,31982,31982,3.6,1139,13,0.059000000000000004,0.23600000000000002,1886.9379999999999,67.20100000000001,34138,27970,32221,28893
1,SH0071-KG,131.143,131.346,SH0071,SH,71,14,227,0,4,3,65,406,6,102,2019,53382,53382,8.0,4289,12,0.203,1.218,10836.546,870.6669999999999,53382,50198,47276,50716
1,SH0071-KG,107.016,107.425,SH0071,SH,71,14,227,3330,4,3,50,5,4,44,2019,39293,39293,3.3,1296,11,0.409,1.636,16070.837,530.064,37755,33346,33551,29420
1,SH0071-KG,129.22799999999998,129.239,SH0071,SH,71,14,227,2100,4,2,65,12,5,92,2019,66025,66025,6.4,4253,12,0.011000000000000001,0.055,726.275,46.783,66025,66265,62162,62382
1,SH0071-KG,103.448,103.54899999999999,SH0071,SH,71,14,227,0,4,3,55,5,4,62,2019,39293,39293,3.3,1296,15,0.10099999999999999,0.40399999999999997,3968.593,130.89600000000002,37755,33346,33551,29420
1,SH0071-KG,127.37,127.444,SH0071,SH,71,14,227,2100,4,2,65,62,6,72,2019,70740,70740,6.2,4407,12,0.07400000000000001,0.444,5234.76,326.118,70740,69155,69155,58251
1,SH0071-KG,115.426,115.46799999999999,SH0071,SH,71,14,227,2100,4,3,45,0,4,52,2019,31982,31982,3.6,1139,13,0.042,0.168,1343.244,47.838,34138,27970,32221,28893
1,SH0071-KG,131.987,132.077,SH0071,SH,71,14,227,0,4,3,65,406,4,70,2019,53382,53382,8.0,4289,12,0.09,0.36,4804.38,386.01,53382,50198,47276,50716
1,SH0071-KG,110.931,111.352,SH0071,SH,71,14,227,0,4,3,50,8,4,62,2019,50949,50949,3.1,1558,15,0.42100000000000004,1.6840000000000002,21449.529,655.918,50310,46304,46390,40345
1,SH0071-KG,129.041,129.05700000000002,SH0071,SH,71,14,227,2100,4,2,65,12,6,92,2019,66025,66025,6.4,4253,12,0.016,0.096,1056.4,68.048,66025,66265,62162,62382
1,SH0071-KG,132.466,132.629,SH0071,SH,71,14,227,0,4,3,70,44,4,70,2019,53382,53382,8.0,4289,12,0.163,0.652,8701.266,699.107,53382,50198,47276,50716
1,SH0071-KG,109.044,109.26700000000001,SH0071,SH,71,14,227,3330,4,3,50,26,6,76,2019,37698,37698,3.3,1261,11,0.223,1.338,8406.654,281.203,51884,48183,48530,46771
1,SH0071-KG,130.27,130.338,SH0071,SH,71,14,227,2100,4,3,65,6,6,126,2019,60929,60929,6.7,4090,12,0.068,0.408,4143.1720000000005,278.12,60929,53447,57361,57567
1,SH0071-KG,104.014,104.041,SH0071,SH,71,14,227,0,4,3,55,5,4,62,2019,39293,39293,3.3,1296,15,0.027000000000000003,0.10800000000000001,1060.911,34.992,37755,33346,33551,29420
1,SH0071-KG,128.143,128.167,SH0071,SH,71,14,227,2100,4,3,65,48,8,96,2019,95090,95090,5.5,5192,12,0.024,0.192,2282.16,124.60799999999999,95090,82989,83332,79197
1,SH0071-KG,124.5,124.728,SH0071,SH,71,14,227,2100,4,2,70,64,8,96,2019,85342,85342,5.7,4878,12,0.228,1.824,19457.976000000002,1112.184,85342,83757,83757,67791
1,SH0071-KG,132.195,132.22299999999998,SH0071,SH,71,14,227,0,4,3,65,29,4,76,2019,53382,53382,8.0,4289,12,0.027999999999999997,0.11199999999999999,1494.6960000000001,120.09200000000001,53382,50198,47276,50716
1,SH0071-KG,109.404,109.665,SH0071,SH,71,14,227,3330,4,3,50,8,4,62,2019,50949,50949,3.1,1558,15,0.261,1.044,13297.688999999998,406.63800000000003,50310,46304,46390,40345
1,SH0071-KG,130.637,130.719,SH0071,SH,71,14,227,2100,4,3,65,180,6,108,2019,60929,60929,6.7,4090,12,0.08199999999999999,0.49200000000000005,4996.178,335.38,60929,53447,57361,57567
1,SH0071-KG,126.428,127.147,SH0071,SH,71,14,227,2100,4,2,70,48,6,73,2019,70740,70740,6.2,4407,12,0.7190000000000001,4.314,50862.06,3168.633,70740,69155,69155,58251
1,SH0071-KG,98.09299999999999,99.90700000000001,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,1.814,7.256,71277.50200000001,2350.944,37755,33346,33551,29420
1,SH0071-KG,127.98200000000001,128.026,SH0071,SH,71,14,227,2100,4,2,65,48,8,96,2019,95090,95090,5.5,5192,12,0.044000000000000004,0.35200000000000004,4183.96,228.44799999999998,95090,82989,83332,79197
1,SH0071-KG,125.825,125.853,SH0071,SH,71,14,227,2100,4,2,70,64,8,96,2019,85342,85342,5.7,4878,12,0.027999999999999997,0.22399999999999998,2389.576,136.584,85342,83757,83757,67791
1,SH0071-KG,131.346,131.347,SH0071,SH,71,14,227,0,4,3,65,406,6,92,2019,53382,53382,8.0,4289,12,0.001,0.006,53.382,4.289,53382,50198,47276,50716
1,SH0071-KG,110.661,110.931,SH0071,SH,71,14,227,0,4,3,50,8,4,62,2019,50949,50949,3.1,1558,15,0.27,1.08,13756.23,420.66,50310,46304,46390,40345
1,SH0071-KG,130.35299999999998,130.356,SH0071,SH,71,14,227,2100,4,3,65,240,6,140,2019,60929,60929,6.7,4090,12,0.003,0.018000000000000002,182.787,12.27,60929,53447,57361,57567
1,SH0071-KG,127.67,127.738,SH0071,SH,71,14,227,2100,4,2,65,62,5,62,2019,70740,70740,6.2,4407,12,0.068,0.34,4810.32,299.676,70740,69155,69155,58251
1,SH0071-KG,131.072,131.137,SH0071,SH,71,14,227,0,4,3,65,256,6,102,2019,53382,53382,8.0,4289,12,0.065,0.39,3469.83,278.785,53382,50198,47276,50716
1,SH0071-KG,124.728,125.79,SH0071,SH,71,14,227,2100,4,2,70,64,8,96,2019,85342,85342,5.7,4878,12,1.062,8.496,90633.204,5180.436,85342,83757,83757,67791
1,SH0071-KG,129.031,129.04,SH0071,SH,71,14,227,2100,4,2,65,12,6,88,2019,66025,66025,6.4,4253,12,0.009000000000000001,0.054000000000000006,594.225,38.277,66025,66265,62162,62382
1,SH0071-KG,105.19200000000001,105.441,SH0071,SH,71,14,227,0,4,3,55,5,4,44,2019,39293,39293,3.3,1296,11,0.249,0.996,9783.957,322.704,37755,33346,33551,29420
1,SH0071-KG,134.991,135.064,SH0071,SH,71,14,227,0,1,3,70,44,4,70,2019,53382,53382,8.0,4289,12,0.073,0.292,3896.886,313.097,53382,50198,47276,50716
1,SH0071-KG,112.963,113.01700000000001,SH0071,SH,71,14,227,2100,4,3,55,8,4,38,2019,31982,31982,3.6,1139,12,0.054000000000000006,0.21600000000000003,1727.0279999999998,61.506,34138,27970,32221,28893
1,SH0071-KG,129.407,129.52700000000002,SH0071,SH,71,14,227,2100,4,2,65,12,4,92,2019,66025,66025,6.4,4253,12,0.12,0.48,7923.0,510.36,66025,66265,62162,62382
1,SH0071-KG,109.26700000000001,109.314,SH0071,SH,71,14,227,3330,4,3,50,2,4,42,2019,50949,50949,3.1,1558,11,0.047,0.188,2394.603,73.226,50310,46304,46390,40345
1,SH0071-KG,128.719,128.862,SH0071,SH,71,14,227,2100,4,2,65,50,7,88,2019,95090,95090,5.5,5192,12,0.14300000000000002,1.001,13597.87,742.456,95090,82989,83332,79197
1,SH0071-KG,102.618,102.74799999999999,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.13,0.52,5108.09,168.48,37755,33346,33551,29420
1,SH0071-KG,135.7,135.773,SH0071,SH,71,14,227,0,1,3,70,46,4,64,2019,53382,53382,8.0,4289,12,0.073,0.292,3896.886,313.097,53382,50198,47276,50716
1,SH0071-KG,114.815,115.31,SH0071,SH,71,14,227,2100,4,3,55,10,4,34,2019,31982,31982,3.6,1139,11,0.495,1.98,15831.09,563.805,34138,27970,32221,28893
1,SH0071-KG,131.951,131.987,SH0071,SH,71,14,227,0,4,3,65,406,5,70,2019,53382,53382,8.0,4289,12,0.036000000000000004,0.18,1921.7520000000002,154.404,53382,50198,47276,50716
1,SH0071-KG,111.352,111.507,SH0071,SH,71,14,227,0,4,3,60,5,4,44,2019,50949,50949,3.1,1558,11,0.155,0.62,7897.095,241.49,50310,46304,46390,40345
1,SH0071-KG,129.52700000000002,129.588,SH0071,SH,71,14,227,2100,4,2,65,6,4,98,2019,66025,66025,6.4,4253,12,0.061,0.244,4027.525,259.433,66025,66265,62162,62382
1,SH0071-KG,105.441,105.712,SH0071,SH,71,14,227,0,4,3,55,5,4,44,2019,39293,39293,3.3,1296,11,0.271,1.084,10648.403,351.216,37755,33346,33551,29420
1,SH0071-KG,128.4,128.607,SH0071,SH,71,14,227,2100,4,3,65,40,8,104,2019,95090,95090,5.5,5192,12,0.207,1.656,19683.63,1074.744,95090,82989,83332,79197
1,SH0071-KG,127.738,127.744,SH0071,SH,71,14,227,2100,4,2,65,62,5,62,2019,95090,95090,5.5,5192,12,0.006,0.03,570.54,31.151999999999997,95090,82989,83332,79197
1,SH0071-KG,97.97200000000001,98.09299999999999,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.121,0.484,4754.4529999999995,156.816,37755,33346,33551,29420
1,SH0071-KG,126.12899999999999,126.15899999999999,SH0071,SH,71,14,227,2100,4,2,70,64,8,96,2019,70740,70740,6.2,4407,12,0.03,0.24,2122.2,132.21,70740,69155,69155,58251
1,SH0071-KG,132.339,132.366,SH0071,SH,71,14,227,0,4,3,70,44,4,70,2019,53382,53382,8.0,4289,12,0.027000000000000003,0.10800000000000001,1441.3139999999999,115.803,53382,50198,47276,50716
1,SH0071-KG,108.665,109.044,SH0071,SH,71,14,227,3330,4,3,50,26,6,76,2019,37698,37698,3.3,1261,12,0.379,2.274,14287.542,477.91900000000004,51884,48183,48530,46771
1,SH0071-KG,129.616,129.626,SH0071,SH,71,14,227,2100,4,3,65,6,5,98,2019,66025,66025,6.4,4253,12,0.01,0.05,660.25,42.53,66025,66265,62162,62382
1,SH0071-KG,106.428,106.432,SH0071,SH,71,14,227,0,4,3,50,5,4,44,2019,39293,39293,3.3,1296,11,0.004,0.016,157.172,5.184,37755,33346,33551,29420
1,SH0071-KG,128.141,128.143,SH0071,SH,71,14,227,2100,4,3,65,48,8,96,2019,95090,95090,5.5,5192,12,0.002,0.016,190.18,10.384,95090,82989,83332,79197
1,SH0071-KG,112.906,112.95700000000001,SH0071,SH,71,14,227,0,4,3,55,8,4,38,2019,50949,50949,3.1,1558,12,0.051,0.204,2598.399,79.458,50310,46304,46390,40345
1,SH0071-KG,130.976,131.072,SH0071,SH,71,14,227,0,4,3,65,256,6,102,2019,53382,53382,8.0,4289,12,0.096,0.5760000000000001,5124.6720000000005,411.744,53382,50198,47276,50716
1,SH0071-KG,111.75299999999999,111.913,SH0071,SH,71,14,227,0,4,3,60,5,4,44,2019,50949,50949,3.1,1558,11,0.16,0.64,8151.84,249.28,50310,46304,46390,40345
1,SH0071-KG,126.15899999999999,126.29899999999999,SH0071,SH,71,14,227,2100,4,2,70,48,6,73,2019,70740,70740,6.2,4407,12,0.14,0.84,9903.6,616.98,70740,69155,69155,58251
1,SH0071-KG,131.539,131.822,SH0071,SH,71,14,227,0,4,3,65,406,6,92,2019,53382,53382,8.0,4289,12,0.28300000000000003,1.6980000000000002,15107.106000000002,1213.787,53382,50198,47276,50716
1,SH0071-KG,109.315,109.404,SH0071,SH,71,14,227,3330,4,3,50,8,4,62,2019,50949,50949,3.1,1558,15,0.08900000000000001,0.35600000000000004,4534.460999999999,138.662,50310,46304,46390,40345
1,SH0071-KG,130.719,130.812,SH0071,SH,71,14,227,2100,4,3,65,180,6,108,2019,53382,53382,8.0,4289,12,0.09300000000000001,0.5579999999999999,4964.526,398.87699999999995,53382,50198,47276,50716
1,SH0071-KG,102.132,102.598,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.466,1.864,18310.538,603.936,37755,33346,33551,29420
1,SH0071-KG,127.52600000000001,127.57700000000001,SH0071,SH,71,14,227,2100,4,2,65,62,6,72,2019,70740,70740,6.2,4407,12,0.051,0.306,3607.74,224.757,70740,69155,69155,58251
1,SH0071-KG,137.917,137.918,SH0071,SH,71,14,227,0,1,3,70,68,4,52,2019,40357,40357,9.4,3777,12,0.001,0.004,40.357,3.7769999999999997,41913,40009,36888,34035
1,SH0071-KG,124.204,124.475,SH0071,SH,71,14,227,2100,4,2,70,52,8,96,2019,122565,122565,5.0,6083,12,0.271,2.168,33215.115,1648.493,122565,120980,120980,105014
1,SH0071-KG,132.16299999999998,132.195,SH0071,SH,71,14,227,0,4,3,65,29,4,76,2019,53382,53382,8.0,4289,12,0.032,0.128,1708.224,137.248,53382,50198,47276,50716
1,SH0071-KG,111.916,112.459,SH0071,SH,71,14,227,0,4,3,60,8,4,38,2019,50949,50949,3.1,1558,12,0.5429999999999999,2.1719999999999997,27665.307,845.9939999999999,50310,46304,46390,40345
1,SH0071-KG,130.338,130.35299999999998,SH0071,SH,71,14,227,2100,4,3,65,6,6,136,2019,60929,60929,6.7,4090,12,0.015,0.09,913.935,61.35,60929,53447,57361,57567
1,SH0071-KG,97.624,97.714,SH0071,SH,71,14,227,0,1,3,65,3,4,48,2019,15597,15597,5.1,792,11,0.09,0.36,1403.73,71.28,15560,14503,14106,13687
1,SH0071-KG,97.53,97.54,SH0071,SH,71,14,227,0,1,3,65,3,4,48,2019,15597,15597,5.1,792,11,0.01,0.04,155.97,7.92,15560,14503,14106,13687
1,SH0071-KG,136.55,137.453,SH0071,SH,71,14,227,0,1,3,70,46,4,64,2019,40357,40357,9.4,3777,12,0.903,3.612,36442.371,3410.631,41913,40009,36888,34035
1,SH0071-KG,130.572,130.637,SH0071,SH,71,14,227,2100,4,3,65,240,6,108,2019,60929,60929,6.7,4090,12,0.065,0.39,3960.385,265.85,60929,53447,57361,57567
1,SH0071-KG,135.773,136.428,SH0071,SH,71,14,227,0,1,3,70,46,4,64,2019,40357,40357,9.4,3777,12,0.655,2.62,26433.835,2473.935,41913,40009,36888,34035
1,SH0071-KG,127.194,127.323,SH0071,SH,71,14,227,2100,4,2,65,48,6,73,2019,70740,70740,6.2,4407,12,0.129,0.774,9125.46,568.503,70740,69155,69155,58251
1,SH0071-KG,132.629,133.618,SH0071,SH,71,14,227,0,4,3,70,44,4,70,2019,53382,53382,8.0,4289,12,0.9890000000000001,3.9560000000000004,52794.797999999995,4241.821,53382,50198,47276,50716
1,SH0071-KG,112.95700000000001,112.963,SH0071,SH,71,14,227,0,4,3,55,8,4,38,2019,31982,31982,3.6,1139,12,0.006,0.024,191.892,6.834,34138,27970,32221,28893
1,SH0071-KG,130.245,130.27,SH0071,SH,71,14,227,2100,4,3,65,6,6,126,2019,66025,66025,6.4,4253,12,0.025,0.15,1650.625,106.325,66025,66265,62162,62382
1,SH0071-KG,107.45,108.43,SH0071,SH,71,14,227,3330,4,3,50,5,4,44,2019,38713,38713,3.3,1283,11,0.98,3.92,37938.74,1257.34,38587,34303,37596,33013
1,SH0071-KG,127.17299999999999,127.194,SH0071,SH,71,14,227,2100,4,2,65,48,6,73,2019,70740,70740,6.2,4407,12,0.021,0.126,1485.54,92.54700000000001,70740,69155,69155,58251
1,SH0071-KG,102.598,102.618,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.02,0.08,785.86,25.92,37755,33346,33551,29420
1,SH0071-KG,137.916,137.917,SH0071,SH,71,14,227,0,1,3,70,68,4,52,2019,40357,40357,9.4,3777,12,0.001,0.004,40.357,3.7769999999999997,41913,40009,36888,34035
1,SH0071-KG,123.62799999999999,123.664,SH0071,SH,71,14,227,2100,4,2,70,32,6,78,2019,122565,122565,5.0,6083,12,0.036000000000000004,0.21600000000000003,4412.34,218.988,122565,120980,120980,105014
1,SH0071-KG,133.618,133.636,SH0071,SH,71,14,227,0,1,3,70,44,4,70,2019,53382,53382,8.0,4289,12,0.018000000000000002,0.07200000000000001,960.8760000000001,77.202,53382,50198,47276,50716
1,SH0071-KG,109.314,109.315,SH0071,SH,71,14,227,3330,4,3,50,2,4,44,2019,50949,50949,3.1,1558,11,0.001,0.004,50.949,1.558,50310,46304,46390,40345
1,SH0071-KG,115.46799999999999,115.684,SH0071,SH,71,14,227,2100,4,3,45,0,4,52,2019,31982,31982,3.6,1139,13,0.21600000000000003,0.8640000000000001,6908.111999999999,246.024,34138,27970,32221,28893
1,SH0071-KG,131.376,131.539,SH0071,SH,71,14,227,0,4,3,65,406,6,92,2019,53382,53382,8.0,4289,12,0.163,0.978,8701.266,699.107,53382,50198,47276,50716
1,SH0071-KG,108.45200000000001,108.463,SH0071,SH,71,14,227,3330,4,3,50,2,4,66,2019,38713,38713,3.3,1283,12,0.011000000000000001,0.044000000000000004,425.843,14.113,38587,34303,37596,33013
1,SH0071-KG,129.024,129.031,SH0071,SH,71,14,227,2100,4,2,65,12,6,88,2019,95090,95090,5.5,5192,12,0.006999999999999999,0.042,665.63,36.344,95090,82989,83332,79197
1,SH0071-KG,103.54899999999999,104.014,SH0071,SH,71,14,227,0,4,3,55,5,4,62,2019,39293,39293,3.3,1296,15,0.465,1.86,18271.245,602.64,37755,33346,33551,29420
1,SH0071-KG,127.973,127.98200000000001,SH0071,SH,71,14,227,2100,4,2,65,60,8,96,2019,95090,95090,5.5,5192,12,0.009000000000000001,0.07200000000000001,855.81,46.728,95090,82989,83332,79197
1,SH0071-KG,114.7,114.706,SH0071,SH,71,14,227,2100,4,3,55,10,4,34,2019,31982,31982,3.6,1139,11,0.006,0.024,191.892,6.834,34138,27970,32221,28893
1,SH0071-KG,132.33700000000002,132.339,SH0071,SH,71,14,227,0,4,3,70,29,4,70,2019,53382,53382,8.0,4289,12,0.002,0.008,106.764,8.578,53382,50198,47276,50716
1,SH0071-KG,108.65700000000001,108.65899999999999,SH0071,SH,71,14,227,3330,4,3,50,2,4,66,2019,37698,37698,3.3,1261,12,0.002,0.008,75.396,2.522,51884,48183,48530,46771
1,SH0071-KG,129.773,129.82399999999998,SH0071,SH,71,14,227,2100,4,3,65,6,6,134,2019,66025,66025,6.4,4253,12,0.051,0.306,3367.275,216.903,66025,66265,62162,62382
1,SH0071-KG,104.041,104.274,SH0071,SH,71,14,227,0,4,3,55,5,4,44,2019,39293,39293,3.3,1296,11,0.233,0.932,9155.269,301.968,37755,33346,33551,29420
1,SH0071-KG,127.323,127.33200000000001,SH0071,SH,71,14,227,2100,4,2,65,58,6,72,2019,70740,70740,6.2,4407,12,0.009000000000000001,0.054000000000000006,636.66,39.663000000000004,70740,69155,69155,58251
1,SH0071-KG,130.94799999999998,130.976,SH0071,SH,71,14,227,0,4,3,65,250,6,108,2019,53382,53382,8.0,4289,12,0.027999999999999997,0.168,1494.6960000000001,120.09200000000001,53382,50198,47276,50716
1,SH0071-KG,102.788,103.191,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.40299999999999997,1.6119999999999999,15835.079,522.288,37755,33346,33551,29420
1,SH0071-KG,127.57700000000001,127.67,SH0071,SH,71,14,227,2100,4,2,65,62,6,72,2019,70740,70740,6.2,4407,12,0.09300000000000001,0.5579999999999999,6578.82,409.851,70740,69155,69155,58251
1,SH0071-KG,113.01700000000001,113.01799999999999,SH0071,SH,71,14,227,2100,4,3,55,8,4,38,2019,31982,31982,3.6,1139,12,0.001,0.004,31.982,1.139,34138,27970,32221,28893
1,SH0071-KG,131.822,131.911,SH0071,SH,71,14,227,0,4,3,65,406,6,92,2019,53382,53382,8.0,4289,12,0.08900000000000001,0.534,4750.998,381.721,53382,50198,47276,50716
1,SH0071-KG,112.46700000000001,112.906,SH0071,SH,71,14,227,0,4,3,60,8,4,38,2019,50949,50949,3.1,1558,12,0.439,1.756,22366.611,683.962,50310,46304,46390,40345
1,SH0071-KG,129.82399999999998,130.16,SH0071,SH,71,14,227,2100,4,3,65,6,6,126,2019,66025,66025,6.4,4253,12,0.336,2.016,22184.4,1429.0079999999998,66025,66265,62162,62382
1,SH0071-KG,101.456,102.132,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.6759999999999999,2.7039999999999997,26562.068,876.096,37755,33346,33551,29420
1,SH0071-KG,127.499,127.52600000000001,SH0071,SH,71,14,227,2100,4,2,65,62,6,72,2019,70740,70740,6.2,4407,12,0.027000000000000003,0.162,1909.98,118.98899999999999,70740,69155,69155,58251
1,SH0071-KG,136.428,136.55,SH0071,SH,71,14,227,0,1,3,70,46,4,64,2019,40357,40357,9.4,3777,12,0.122,0.488,4923.554,460.79400000000004,41913,40009,36888,34035
1,SH0071-KG,114.706,114.815,SH0071,SH,71,14,227,2100,4,3,55,10,4,34,2019,31982,31982,3.6,1139,11,0.109,0.436,3486.038,124.15100000000001,34138,27970,32221,28893
1,SH0071-KG,125.853,125.885,SH0071,SH,71,14,227,2100,4,2,70,64,8,96,2019,70740,70740,6.2,4407,12,0.032,0.256,2263.68,141.024,70740,69155,69155,58251
1,SH0071-KG,131.911,131.951,SH0071,SH,71,14,227,0,4,3,65,406,5,92,2019,53382,53382,8.0,4289,12,0.04,0.2,2135.28,171.56,53382,50198,47276,50716
1,SH0071-KG,110.11399999999999,110.176,SH0071,SH,71,14,227,0,4,3,50,8,4,62,2019,50949,50949,3.1,1558,15,0.062,0.248,3158.8379999999997,96.596,50310,46304,46390,40345
1,SH0071-KG,130.161,130.245,SH0071,SH,71,14,227,2100,4,3,65,6,6,126,2019,66025,66025,6.4,4253,12,0.084,0.504,5546.1,357.25199999999995,66025,66265,62162,62382
1,SH0071-KG,95.70200000000001,97.53,SH0071,SH,71,14,227,0,1,3,65,6,4,48,2019,15597,15597,5.1,792,12,1.828,7.312,28511.316000000003,1447.776,15560,14503,14106,13687
1,SH0071-KG,127.147,127.17299999999999,SH0071,SH,71,14,227,2100,4,2,70,48,6,73,2019,70740,70740,6.2,4407,12,0.026000000000000002,0.156,1839.24,114.58200000000001,70740,69155,69155,58251
1,SH0071-KG,131.347,131.376,SH0071,SH,71,14,227,0,4,3,65,406,6,92,2019,53382,53382,8.0,4289,12,0.028999999999999998,0.174,1548.078,124.381,53382,50198,47276,50716
1,SH0071-KG,113.01799999999999,114.566,SH0071,SH,71,14,227,2100,4,3,55,10,4,34,2019,31982,31982,3.6,1139,11,1.548,6.192,49508.136,1763.172,34138,27970,32221,28893
1,SH0071-KG,129.097,129.227,SH0071,SH,71,14,227,2100,4,2,65,12,6,92,2019,66025,66025,6.4,4253,12,0.13,0.78,8583.25,552.89,66025,66265,62162,62382
1,SH0071-KG,102.74799999999999,102.788,SH0071,SH,71,14,227,0,1,3,55,2,4,44,2019,39293,39293,3.3,1296,11,0.04,0.16,1571.72,51.84,37755,33346,33551,29420
1,SH0071-KG,106.432,107.016,SH0071,SH,71,14,227,3330,4,3,50,5,4,44,2019,39293,39293,3.3,1296,11,0.584,2.336,22947.112,756.8639999999999,37755,33346,33551,29420
1,SH0071-KG,128.167,128.303,SH0071,SH,71,14,227,2100,4,3,65,48,8,96,2019,95090,95090,5.5,5192,12,0.136,1.088,12932.24,706.112,95090,82989,83332,79197
1,SH0071-KG,129.632,129.773,SH0071,SH,71,14,227,2100,4,3,65,6,5,134,2019,66025,66025,6.4,4253,12,0.141,0.705,9309.525,599.673,66025,66265,62162,62382
1,SH0071-KG,111.602,111.74799999999999,SH0071,SH,71,14,227,0,4,3,60,5,5,44,2019,50949,50949,3.1,1558,11,0.146,0.73,7438.554,227.468,50310,46304,46390,40345
